2.2469583,5.2636523,6.2746043
1.7711107,5.151125,6.907272
1.7178397,5.061941,7.4441714
1.8417397,4.9464207,8.125322
2.2499511,4.7339354,8.825027
2.7371712,4.571728,9.202713
3.0639796,4.6519337,9.075222
3.0759506,4.7758336,8.531737
2.939481,4.959589,7.9505453
2.7856536,5.1409497,7.503428
2.6880898,5.2678423,7.259818
2.6479871,5.204396,7.073669
2.7455509,5.125387,6.9318123
2.930503,5.1756654,6.8186865
2.8892028,5.2343235,6.8905125
2.4349031,5.1720743,7.2191167
2.022502,5.0571527,7.4986396
1.9183542,5.070919,7.7051396
2.0883424,5.1158104,7.815273
2.2864625,5.130774,7.7009497
2.4504654,5.204396,7.4932528
2.4995465,5.4192758,7.2987237
2.3630772,5.557541,7.2502413
2.1098902,5.3019595,7.233482
1.8620903,4.6040497,6.995259
2.1290438,4.1317935,7.3609734
2.1942859,4.1395745,7.515399
2.043451,4.3939586,7.599196
1.939902,4.5352163,7.6734166
1.951873,4.532822,7.819463
2.0021513,4.51307,7.885902
1.9578584,4.5136685,7.8517847
1.6867151,4.5058875,7.799112
1.4101849,4.5543704,7.7608047
1.2072762,4.563947,7.6267295
1.34195,4.3598413,7.3950906
1.8207904,3.9749734,7.273585
2.2379801,3.90614,7.395689
2.3660698,4.270657,7.6470804
2.4103625,4.55856,7.9834657
2.3822308,4.574721,8.284536
2.1942859,4.473566,8.488642
1.9476831,4.4340615,8.585009
1.6525977,4.478953,8.441357
1.210269,4.43885,8.147469
0.9175778,4.119224,7.787141
1.2623428,3.6828809,7.8050976
1.7531542,3.702633,8.161834
1.9375077,4.0557775,8.406641
1.9865888,4.420295,8.407838
2.0685902,4.6255975,8.468291
2.172738,4.71119,8.756194
2.3690627,4.8865657,9.119514
2.2260091,4.8937483,9.337985
1.5358804,4.4603977,8.655638
0.40162733,4.159327,7.5531077
0.29269117,3.532046,5.876568
0.38486794,3.2465374,4.5340195
0.17717093,3.5853171,6.173449
-0.4961983,3.5775359,8.27077
-0.9983821,3.0238767,9.372103
-1.122282,2.6970682,9.398438
-1.7328035,2.48159,9.458893
-1.946486,2.4492683,9.651027
-2.1051018,2.834735,9.894637
-1.7723078,2.9933507,10.4405155
-1.4041992,2.6210523,9.815628
-1.5179238,2.461838,8.857947
-2.0937295,2.3169887,7.7332716
-2.0254946,2.2481554,6.349423
-1.5388732,2.4642322,4.9302597
-0.44951138,3.3063924,4.819528
0.931943,4.3837833,6.8144965
1.4143747,4.437653,8.556278
1.1384429,3.5853171,9.673173
0.64583594,2.689287,10.42615
0.18136078,2.059612,10.790668
-0.32142156,1.9500773,10.824784
-1.073201,2.2080526,10.498574
-1.8483237,2.5234885,10.278308
-2.4019828,2.7269957,10.24419
-2.3540988,2.7970262,9.824008
-2.3852234,2.765303,8.707711
-2.1296425,2.7880478,7.3603745
-1.1797429,3.1244333,6.3368535
-0.46088383,3.9785647,5.79337
-0.055066638,4.845266,5.9238534
0.78649527,5.007473,6.947375
1.1180922,4.823718,7.9236107
0.90620536,4.572925,8.465299
0.48961425,4.1946416,9.021352
-0.19812019,3.934272,9.539697
-0.80684596,4.0982747,9.682152
-1.1971009,4.2898107,9.40203
-1.3838485,4.349666,8.8645315
-1.3976152,4.337695,8.403648
-0.86370826,4.398747,8.051102
-0.062249243,4.5076833,8.113351
0.842759,4.5962687,8.412027
0.7733272,4.533421,8.95611
0.20470424,4.177882,9.301474
-0.31124622,3.9360676,9.329007
-0.75237787,3.9073372,9.377489
-1.2366052,3.9223008,9.396045
-1.4203602,4.007295,8.985439
-1.1031284,3.989937,8.480263
-0.58657944,3.8540661,8.340201
-0.15981296,3.9091327,8.346188
-0.0664391,4.098873,8.310274
-0.14425065,4.253299,7.925406
-0.31304187,4.2275615,7.49026
-0.6835446,4.0360255,7.5566993
-0.9696517,3.9624038,7.6853876
-1.0229226,4.0497923,7.6847887
-1.0965444,4.162918,7.475296
-1.2216414,4.1198225,7.2065473
-1.0702082,4.059369,7.368156
-0.7637503,4.035427,7.9726915
-0.30466217,4.0174704,8.7053175
-0.25438392,4.044405,8.900445
-0.712275,4.0785227,8.717887
-1.0342951,4.0001125,8.359954
-1.073201,3.9205053,8.133701
-1.3569138,3.9348705,8.169615
-1.5610195,4.1784806,8.075643
-1.4239515,4.280833,7.9702973
-1.1749545,4.2916064,7.9553337
-1.0055647,4.3903675,7.9846625
-1.2180501,4.3155484,8.093599
-1.5346833,4.2317514,8.317456
-1.4790181,4.373608,8.696339
-1.1671734,4.3634324,8.797494
-1.0636241,4.1491513,8.660426
-1.0606314,4.018069,8.4664955
-1.1887212,4.128801,8.316259
-1.4682442,4.3358994,8.076839
-1.6561891,4.3568487,7.642292
-1.6262615,4.259285,7.429806
-1.4718355,4.248511,7.6829934
-1.4359225,4.1946416,8.083424
-1.5825673,3.8666358,8.643666
-1.4413095,3.7666779,9.345766
-1.1791444,3.8468835,9.798869
-0.91458505,3.7708676,9.624092
-0.84934306,3.8367083,9.088988
-1.1857284,4.1419687,8.285135
-1.7776948,4.2664676,7.471705
-2.0883424,4.3305125,7.03177
-2.1877017,4.311359,7.111976
-2.2110453,4.27365,7.5962033
-2.1984756,4.286818,8.194156
-2.232593,4.31495,8.441357
-2.1404164,4.3927617,8.279748
-1.6956934,4.3239284,8.054693
-0.8331822,4.084508,7.8344264
-0.7206547,4.331111,7.7584105
-1.2336124,4.547786,7.835025
-1.532289,4.2197804,7.405266
-1.7711107,4.0623617,6.9186444
-1.881244,4.3341036,6.522404
-2.0248961,4.36044,6.3566055
-1.7782934,4.3035774,6.4643445
-1.4131776,4.417302,6.9120603
-1.5125369,4.437054,7.5124063
-1.9506758,4.250905,7.937377
-2.345719,4.0695443,8.019379
-2.4277205,4.010288,7.8493905
-2.4510639,3.9073372,7.5985975
-2.3469162,3.957017,7.319673
-2.1092918,4.092888,6.969521
-2.1817162,4.091092,6.7761893
-2.7898436,3.816956,7.3029137
-3.2231941,3.7116113,7.65546
-3.5583823,3.4901476,7.796119
-3.7235823,3.4997244,7.3537903
-3.2399535,3.663727,6.770204
-1.8602947,4.258686,5.680842
-1.328782,4.7267528,4.386776
-1.7082629,4.6082397,3.952827
-1.8549078,4.481347,3.779846
-2.1529858,4.016872,4.249708
-2.4594438,3.3464954,4.6962266
-2.6042929,2.9789855,5.1355624
-2.9227216,2.7431567,5.73112
-3.108871,2.385822,6.2129536
-3.0771477,1.9093759,6.5391636
-2.8377275,1.6567876,6.68102
-2.2691047,1.5717934,6.575675
-1.5939398,1.401805,5.8693852
-1.3395559,0.9696517,4.655525
-1.4395138,0.36272156,3.496133
-1.8118122,-0.3286042,2.6761189
-2.0177135,-0.8595184,2.3732524
-2.095525,-1.2826935,2.2996306
-2.404377,-1.673547,1.8788497
-3.0107086,-2.160767,1.3479356
-3.5368345,-2.5929205,0.84575176
-4.0982747,-3.0723593,0.27234045
-4.9679685,-3.4207156,-0.17956513
-6.069301,-3.4512417,-0.3513491
-7.071873,-3.4243069,-0.5919664
-7.844003,-3.58412,-0.92416185
-8.761581,-3.7535098,-1.3682863
-9.742605,-3.86903,-1.5861586
-10.759542,-3.9641995,-1.2413936
-11.992557,-4.233547,-0.5069722
-13.806763,-4.4981065,0.32800564
-16.226103,-4.646547,0.95349085
-18.646044,-4.192846,1.4449008
-19.60911,-3.086126,1.7818847
-19.60911,-2.3211784,2.1146786
-19.60911,-2.2272062,2.5773582
-19.60911,-2.4331074,3.5511997
-19.60911,-2.4331074,4.7907977
-19.60911,-2.0494366,5.1798553
-19.60911,-1.01574,4.095282
-19.60911,0.19033903,1.8734628
-19.60911,1.0127473,-1.726818
-19.60911,1.9644425,-7.565677
-18.847754,4.0665517,-17.42081
-16.765995,4.772841,-18.350359
-17.391481,3.447052,-5.907693
-15.594034,3.0256724,7.183802
-13.695433,0.6973112,7.887099
-15.220539,-2.3020248,5.777807
-16.9707,-4.5902834,8.972271
-15.38514,-2.741361,10.015544
-9.041104,1.0516531,7.393295
-4.705205,4.6202106,-4.9613843
-7.2185183,3.5380316,-5.872977
-15.650298,-0.12808979,2.8724434
-11.486182,0.38965634,6.6187706
-6.2434793,2.5025394,1.3611037
-6.8330517,1.9393034,-0.7392098
0.78410107,1.3281834,2.920926
-13.248914,-2.231396,3.1711202
-1.3557167,-0.16519992,5.3881507
0.6853402,0.7212533,-7.969699
-0.3609259,-0.95947635,-8.794501
1.1965023,-2.4265234,0.39803603
2.902371,-3.952827,6.7522473
-0.58298814,-6.4499793,7.5788455
-5.6461263,-6.5726824,5.270835
-6.405687,-3.2992098,2.5139117
-5.977723,-1.0336965,0.3657143
-6.353014,0.11372458,-0.6781576
-6.0860605,0.37828386,-0.0724246
-7.1395097,1.0600328,-2.7605145
-8.464102,1.5544355,1.0001777
-8.709507,0.3764882,3.840898
-8.237251,0.6063316,2.9346926
-8.239047,0.9343372,3.0550013
-7.0844426,0.95229375,3.8067808
-6.0890536,0.7781156,6.1955953
-5.4845176,0.28491,9.381081
-7.860164,-1.4431051,9.212888
-11.690289,-2.1086931,0.18914193
-13.125612,-1.0019734,-8.546701
-12.358271,0.1316811,-8.29531
-10.825383,0.9576807,-1.9237411
-9.103952,1.1192893,-1.0714053
-9.129689,0.13467385,-1.1665748
-8.710705,-0.4369418,0.34117374
-9.151836,-0.45190558,2.4271219
-11.075577,-1.1558008,2.6557682
-12.451046,-1.8680758,-0.5943606
-11.653178,-1.0791864,-4.465186
-10.766127,-0.3788824,-1.9021933
-10.238804,-0.8218097,-0.6733692
-9.574412,-2.0500352,-0.22864626
-9.144653,-2.9843724,-0.26874915
-8.8567505,-3.3877954,-0.6655881
-8.486248,-3.3901896,-0.75118077
-7.8039002,-3.5978866,-0.89543146
-7.1347213,-4.1222167,-1.5011644
-7.3849154,-4.4699745,-0.30526072
-8.919599,-5.4282537,0.5315128
-8.813056,-5.6551046,0.12150574
-7.8984714,-6.7749925,-1.3718776
-7.03177,-7.1448965,-0.7080852
-6.558317,-6.652888,-0.022146367
-7.2741833,-7.2406645,-0.49440265
-7.891887,-7.949947,-1.0995371
-8.176199,-8.253412,-1.2204443
-8.387487,-8.234857,-1.3581109
-8.282143,-7.5974007,-1.1725603
